,artistID,name,genres
14232,14936,Skywave,['jersey club']
14233,14937,Air Formation,"['shoegaze', 'dream pop', 'slowcore', 'noise rock']"
14234,14938,Highspire,"['shoegaze', 'dream pop', 'slowcore']"
14235,14939,Seaweed,['surf rock']
14236,14940,Medications,"['math rock', 'post-hardcore']"
14237,14941,Pia Fraus,"['shoegaze', 'dream pop', 'slowcore']"
14238,14942,Secret Shine,"['shoegaze', 'dream pop', 'slowcore']"
14239,14943,Kontakte,['organic house']
14243,14947,New Trolls,"['progressive rock', 'italian singer-songwriter']"
14244,14948,Osanna,['progressive rock']
14245,14949,Il Paese dei Balocchi,"['progressive rock', 'krautrock']"
14246,14950,Banco del Mutuo Soccorso,"['progressive rock', 'italian singer-songwriter', 'art rock']"
14247,14951,Asia Minor,"['progressive rock', 'anatolian rock', 'art rock', 'space rock', 'krautrock']"
14248,14952,Quella Vecchia Locanda,"['progressive rock', 'art rock']"
14249,14953,Alusa Fallax,"['progressive rock', 'art rock']"
14250,14954,Il Rovescio della Medaglia,"['progressive rock', 'art rock']"
14251,14955,Il Volo,['opera']
14252,14956,Museo Rosenbach,"['progressive rock', 'art rock', 'krautrock']"
14253,14957,Semiramis,"['arabesk', 'anatolian rock', 'turkish pop']"
14255,14959,Mezquita,['progressive rock']
14256,14960,Bacamarte,"['progressive rock', 'brazilian rock']"
14257,14961,Curved Air,"['progressive rock', 'art rock', 'krautrock', 'baroque pop']"
14258,14962,Robert Wyatt,"['art rock', 'progressive rock', 'experimental', 'krautrock']"
14260,14964,Latte e Miele,"['progressive rock', 'art rock', 'krautrock']"
14261,14965,The Wilde Flowers,"['progressive rock', 'art rock']"
14263,14967,Samla Mammas Manna,"['progressive rock', 'krautrock', 'avant-garde', 'art rock']"
14264,14968,Locanda delle Fate,"['progressive rock', 'art rock']"
14265,14969,Campo di Marte,['progressive rock']
14266,14970,Gruppo d'Alternativa,"['progressive rock', 'shibuya-kei']"
14268,14972,Reale Accademia di Musica,['progressive rock']
14269,14973,Panna Fredda,['progressive rock']
14271,14975,Odissea,['laïko']
14272,14976,Anonima Sound Ltd,"['progressive rock', 'space rock']"
14273,14977,Raccomandata Ricevuta Ritorno,['progressive rock']
14274,14978,Strawbs,"['progressive rock', 'folk rock', 'art rock', 'baroque pop']"
14275,14979,The Heart Throbs,"['jangle pop', 'shoegaze', 'dream pop', 'madchester']"
14276,14980,Die Art,['choral']
14277,14981,The Hope Blister,"['slowcore', 'dream pop']"
14278,14982,Escape With Romeo,"['darkwave', 'gothic rock', 'cold wave', 'post-punk', 'deathrock', 'synthpop', 'ebm']"
14279,14983,Phillip Boa,['ebm']
14281,14985,Reinhard Mey,"['singer-songwriter', 'schlager', 'neue deutsche welle', 'german pop']"
14282,14986,Dicky Dixon,"['doo-wop', 'rockabilly']"
14284,14988,Derek McCorkell,['christian country']
14286,14990,Dawson Cowals,"['christian folk', 'christian country']"
14287,14991,Integrity Music,"['worship', 'christian', 'gospel', 'ccm']"
14289,14993,The Perrys,"['southern gospel', 'christian country', 'gospel']"
14290,14994,Scott Wesley Brown,"['ccm', 'christian']"
14291,14995,Living G,"['vaporwave', 'chillwave']"
14293,14997,Chelsie Boyd,"['christian pop', 'ccm']"
14294,14998,Legacy Five,"['southern gospel', 'christian country', 'gospel']"
14296,15000,talley trio,"['southern gospel', 'christian country', 'gospel']"
14300,15004,Brian Free & Assurance,"['southern gospel', 'christian country', 'gospel']"
14301,15005,Carolyn Arends,"['ccm', 'christian folk', 'christian']"
14302,15006,Ernie Haase & Signature Sound,"['southern gospel', 'christian country', 'gospel']"
14303,15007,Greater Vision,"['southern gospel', 'christian country', 'gospel']"
14304,15008,Mylon LeFevre,"['ccm', 'christian rock', 'christian', 'christian pop']"
14305,15009,Russ Taff,"['ccm', 'southern gospel', 'christian rock', 'christian', 'christian country']"
14306,15010,Enlightenment,"['choral', 'opera', 'requiem', 'classical', 'orchestra']"
14307,15011,The Hoppers,"['southern gospel', 'christian country', 'gospel']"
14308,15012,The Crabb Family,"['southern gospel', 'christian country', 'gospel', 'christian', 'pentecostal']"
14309,15013,Jessy Dixon,"['southern gospel', 'gospel', 'christian country']"
14310,15014,Flight 180,"['ska', 'ska punk', 'christian alternative rock', 'christian rock']"
14311,15015,Bill Gaither,"['southern gospel', 'christian country', 'gospel', 'christian']"
14314,15018,Kelly Willard,['ccm']
14315,15019,Lordsong,"['southern gospel', 'christian country']"
14316,15020,Dennis Jernigan,"['ccm', 'worship', 'pop worship', 'christian']"
14317,15021,The Chuck Wagon Gang,"['southern gospel', 'christian country', 'gospel']"
14318,15022,Nashville Singers,"['southern gospel', 'christian country']"
14319,15023,Frankie Laine,['adult standards']
14320,15024,Kemper Crabb,['medieval']
14321,15025,Kingdom Heirs,"['southern gospel', 'christian country', 'gospel']"
14322,15026,Don Francisco,"['ccm', 'christian folk', 'christian']"
14325,15029,The Steeles,"['southern gospel', 'christian country', 'gospel']"
14326,15030,The Cathedrals,"['southern gospel', 'christian country', 'gospel']"
14327,15031,Gold City,"['southern gospel', 'christian country', 'gospel']"
14329,15033,Trash80,['synthwave']
14330,15034,"Crosby, Stills & Nash","['folk rock', 'classic rock']"
14333,15037,Hybrid,"['liquid funk', 'drum and bass']"
14335,15039,Dervish,"['celtic', 'folk']"
14336,15040,Solas,"['celtic', 'folk', 'traditional music']"
14338,15042,Kris Delmhorst,"['folk', 'americana', 'singer-songwriter']"
14339,15043,Liquid Mind,"['space music', 'new age']"
14340,15044,Eternal Lord,"['deathcore', 'metalcore']"
14341,15045,Defeater,"['melodic hardcore', 'post-hardcore', 'hardcore', 'hardcore punk', 'screamo']"
14342,15046,Thy Art Is Murder,"['deathcore', 'death metal', 'metal', 'metalcore', 'djent']"
14343,15047,Counterparts,"['melodic hardcore', 'metalcore', 'hardcore', 'post-hardcore', 'hardcore punk', 'deathcore']"
14345,15049,Johnny Truant,"['mathcore', 'metalcore']"
14346,15050,Burning the Masses,"['deathcore', 'death metal']"
14347,15051,Hostage Calm,"['pop punk', 'melodic hardcore']"
14348,15052,Trophy Scars,"['post-hardcore', 'mathcore', 'screamo']"
14349,15053,Through the Eyes of the Dead,"['deathcore', 'death metal', 'metalcore']"
14351,15055,Fear Before the March of Flames,"['mathcore', 'post-hardcore', 'screamo', 'metalcore']"
14352,15056,The Boy Will Drown,"['deathcore', 'mathcore', 'grindcore']"
14354,15058,Urban Myth Club,"['downtempo', 'trip hop']"
14357,15061,Caravan Palace,"['electro swing', 'swing music', 'nu jazz']"
14358,15062,Train of Thought,['hardcore']
14359,15063,Senser,"['rap metal', 'rap rock']"
14360,15064,Belleruche,"['electro swing', 'jazz blues', 'nu jazz', 'trip hop', 'swing music']"
14362,15066,The Correspondents,['electro swing']
14363,15067,John Parish,['gregorian chant']
14364,15068,SONOIO,['industrial']
14365,15069,A-Trak,['disco house']
14371,15075,80kidz,"['j-dance', 'j-r&b']"
14372,15076,RAM RIDER,"['shibuya-kei', 'j-dance', 'japanese indie']"
14373,15077,Syrup16g,"['j-rock', 'japanese indie']"
14374,15078,I-Dep,['shibuya-kei']
14378,15082,autoKratz,"['electroclash', 'new rave', 'indie dance']"
14379,15083,Mondo Grosso,"['shibuya-kei', 'city pop', 'acid jazz', 'japanese indie', 'j-r&b']"
14380,15084,Kagami,['vocaloid']
14381,15085,Towa Tei,['shibuya-kei']
14383,15087,Jazztronik,"['nu jazz', 'j-r&b', 'acid jazz', 'shibuya-kei']"
14384,15088,DE DE MOUSE,"['edm', 'progressive house', 'dubstep']"
14385,15089,Apogee,"['japanese indie', 'j-rock']"
14386,15090,Plus-Tech Squeeze Box,['shibuya-kei']
14387,15091,Popular Computer,"['nu disco', 'french house', 'synthwave', 'chillwave']"
14389,15093,Macdonald Duck Eclair,"['shibuya-kei', 'japanese indie']"
14391,15095,Mysterious DJ,['kizomba']
14394,15098,Funny van Dannen,"['singer-songwriter', 'german indie', 'german pop']"
14395,15099,Ena PÃ¡ 2000,['fado']
14397,15101,Lil Rob,"['mexican hip hop', 'latin hip hop', 'g-funk']"
14398,15102,Cartel De Santa,"['mexican hip hop', 'latin hip hop']"
14399,15103,Delinquent Habits,"['latin hip hop', 'mexican hip hop']"
14400,15104,Malverde,"['latin hip hop', 'mexican hip hop']"
14402,15106,Kemo The Blaxican,"['latin hip hop', 'mexican hip hop']"
14403,15107,Voltio,"['reggaeton', 'latin hip hop']"
14404,15108,Control Machete,"['mexican hip hop', 'rock en español', 'latin hip hop', 'mexican rock', 'latin alternative']"
14405,15109,La Coka Nostra,"['hardcore hip hop', 'horrorcore', 'underground hip hop']"
14406,15110,pato machete,"['mexican hip hop', 'latin hip hop', 'mexican indie']"
14408,15112,Sindicato Argentino Del Hip Hop,['latin hip hop']
14409,15113,Spm,['classical']
14410,15114,Chyno Nyno,['latin hip hop']
14411,15115,The Psycho Realm,"['latin hip hop', 'underground hip hop', 'mexican hip hop']"
14412,15116,Kid Frost,"['latin hip hop', 'west coast hip hop', 'mexican hip hop', 'g-funk', 'gangster rap']"
14413,15117,South Park Mexican,"['mexican hip hop', 'latin hip hop']"
14414,15118,Mellow Man Ace,"['chicago house', 'latin hip hop']"
14415,15119,Molotov,"['rock en español', 'mexican rock', 'latin rock', 'ska', 'latin alternative', 'mexican hip hop', 'latin hip hop']"
14417,15121,Big Mato,['latin hip hop']
14418,15122,Young Marble Giants,"['post-punk', 'new wave']"
14419,15124,Talulah Gosh,"['jangle pop', 'indie pop']"
14420,15128,The Cat's Miaow,['jangle pop']
14421,15130,Circulatory System,['neo-psychedelic']
14430,15142,bso,['pop punk']
14440,15152,regis danese,"['gospel', 'brazilian gospel', 'worship']"
14441,15153,Saulo Roston,['brazilian pop']
14445,15157,Bruna Caram,"['nova mpb', 'mpb']"
14446,15158,Magic Box,['eurodance']
14447,15159,Mercury Rev,"['neo-psychedelic', 'shoegaze']"
14448,15160,John Cale,"['christian', 'ccm', 'christian country']"
14450,15162,L'aura,['lo-fi']
14451,15163,Tommy heavenly6,"['anime', 'j-rock', 'shibuya-kei', 'j-pop']"
14452,15164,999,['jersey club']
14455,15167,K-Sis,"['dangdut', 'lagu jawa']"
14457,15169,Your Favorite Martian,['comedy']
14460,15172,Surfer Blood,['surf rock']
14461,15173,Fukkk Offf,"['electro house', 'synthwave']"
14463,15180,The Aquabats,"['ska', 'ska punk']"
14464,15181,Star Fucking Hipsters,"['ska punk', 'folk punk', 'punk', 'ska']"
14465,15182,[spunge],"['ska punk', 'ska']"
14466,15183,Sha,"['egyptian pop', 'egyptian hip hop', 'arabic hip hop']"
14468,15185,Der Checker,"['neue deutsche welle', 'schlagerparty']"
14471,15192,Kubichek!,['new rave']
14472,15193,Lovers Make Liars,"['melodic hardcore', 'power pop']"
14473,15194,And Then There Were None,['cedm']
14475,15196,Saia Rodada,"['forró', 'piseiro', 'sertanejo', 'arrocha', 'brega', 'raï', 'seresta', 'sertanejo universitário', 'tecnobrega']"
14476,15197,Maglore,"['nova mpb', 'brazilian rock']"
14479,15200,Holy Terror,"['thrash metal', 'speed metal']"
14481,15202,Gauze,"['shoegaze', 'shibuya-kei']"
14483,15204,Infest,"['ska punk', 'ska', 'punk', 'folk punk', 'hardcore punk']"
14484,15205,Zero Boys,"['hardcore punk', 'punk', 'skate punk', 'proto-punk', 'hardcore']"
14485,15206,Discordance Axis,"['grindcore', 'mathcore']"
14487,15208,Impact,['worship']
14489,15210,Raw Power,"['hardcore punk', 'hardcore', 'punk', 'grindcore']"
14492,15213,Heather Headley,"['neo soul', 'musicals']"
14493,15214,Mary Mary,['r&b']
14494,15215,Paula Toller,"['mpb', 'brazilian pop', 'brazilian rock']"
14495,15216,John Wesley,['worship']
14496,15217,Bill Bailey,['comedy']
14503,15224,Munhoz & Mariano,"['sertanejo', 'sertanejo universitário', 'arrocha', 'agronejo']"
14504,15225,JoÃ£o Carreiro & Capataz,"['sertanejo tradicional', 'sertanejo', 'sertanejo universitário']"
14505,15226,Myllena,['funk carioca']
14511,15232,Elis Paprika,"['mexican indie', 'mexican rock']"
14513,15234,Dirty Karma,"['mexican indie', 'latin indie', 'mexican rock', 'latin alternative']"
14515,15236,In-Grid,['electro swing']
14521,15242,SALON BORIS,"['electroclash', 'ebm', 'synthpop']"
14522,15243,IN_VOX,['choral']
14523,15244,Daichi Miura,"['j-pop', 'j-r&b', 'anime']"
14524,15245,Porn Sword Tobacco,"['ambient', 'drone', 'neoclassical', 'idm']"
14525,15246,Diatonis,['sholawat']
14526,15247,Manual,"['dangdut', 'lagu jawa']"
14529,15250,This Light,['indie folk']
14530,15251,Hall of Dreams,['power metal']
14532,15253,Destin Road,"['phonk', 'drift phonk']"
14534,15255,Yahel,"['psytrance', 'trance', 'progressive trance']"
14535,15256,S.U.N. Project,"['psytrance', 'trance']"
14537,15258,Cosmosis,"['psytrance', 'trance']"
14538,15259,Lost Buddha,['psytrance']
14539,15260,Luisa Mandou um Beijo,['brazilian rock']
14540,15261,The Bloody Irish Boys,"['celtic rock', 'celtic', 'folk punk']"
14542,15263,Chat,"['bhajan', 'devotional']"
14545,15269,Perry Como,"['christmas', 'adult standards']"
14546,15270,Thanos Petrelis,['laïko']
14547,15277,Boom Boom Satellites,"['big beat', 'j-rock', 'anime']"
14549,15289,Dismantled,"['ebm', 'industrial', 'synthpop', 'darkwave']"
14550,15290,Hora,"['chamber music', 'opera']"
14552,15292,Philipp Poisel,['german pop']
14553,15293,Alin Coen Band,"['german pop', 'singer-songwriter']"
14554,15294,Evelyn Evelyn,['jazz']
14556,15296,Jennifer Rostock,['german pop']
14561,15301,Bo Diddley,"['blues', 'classic blues', 'rock and roll', 'rockabilly']"
14562,15302,Sigh,"['hindi hip hop', 'desi hip hop', 'punjabi hip hop']"
14563,15303,Place Vendome,"['album rock', 'arena rock', 'power metal', 'melodic metal', 'hard rock']"
14564,15304,ì´ë°ì¬,"['latin pop', 'latin']"
14565,15305,Subterranean Masquerade,"['progressive metal', 'avant-garde', 'progressive rock']"
14567,15307,Bogdan Raczynski,"['idm', 'breakcore', 'glitch']"
14568,15308,Jello,"['jazz beats', 'lo-fi', 'lo-fi beats']"
14569,15309,Ceephax,"['idm', 'acid house', 'acid techno', 'electroclash', 'breakcore']"
14571,15311,Phoenecia,"['idm', 'glitch', 'experimental']"
14577,15317,Ceephax Acid Crew,"['idm', 'acid house', 'acid techno', 'electroclash', 'breakcore']"
14578,15318,Mira Calix,"['idm', 'experimental']"
14579,15319,Devilish,"['dark trap', 'memphis rap', 'horrorcore', 'phonk', 'underground hip hop']"
14580,15320,ÐÐ¸ÑÐ°Ð¹,"['t-pop', 'c-pop']"
14581,15321,Halifax,"['pop punk', 'emo pop', 'screamo', 'post-hardcore', 'emo']"
14582,15322,Filipe Guerra,['tribal house']
14588,15329,A Smile from the Trenches,"['post-hardcore', 'screamo']"
14590,15331,Ekhymosis,"['rock en español', 'colombian pop', 'latin rock']"
14591,15332,Carlos Vives,"['colombian pop', 'vallenato', 'latin', 'latin pop']"
14592,15333,Grupo Niche,"['salsa', 'salsa romantica', 'merengue']"
14593,15334,Fonseca,"['colombian pop', 'latin pop']"
14594,15335,Bacilos,"['colombian pop', 'latin pop']"
14595,15336,Sukhwinder Singh,"['bollywood', 'desi', 'hindi pop']"
14598,15339,A Dos Velas,"['flamenco', 'flamenco pop', 'bolero']"
14599,15340,Fruko y Sus Tesos,"['salsa', 'merengue', 'salsa romantica', 'tropical music']"
14600,15341,Gilberto Santa Rosa,"['salsa', 'salsa romantica', 'merengue']"
14601,15342,Los de Adentro,"['colombian pop', 'rock en español', 'latin rock', 'latin pop']"
14603,15344,JJ72,['britpop']
14604,15345,Mother Mother,"[""children's music"", 'lullaby']"
14610,15351,Timoteij,"['europop', 'schlager']"
14614,15355,Alex Goot,"['nightcore', 'acoustic pop']"
14617,15361,Bobby Darin,"['big band', 'adult standards', 'swing music', 'doo-wop']"
14618,15362,Rachel's,"[""children's music""]"
14619,15365,The Softies,['jangle pop']
14622,15368,Milla,['lo-fi']
14624,15370,Khoiba,['trip hop']
14626,15372,DVA,['pop punk']
14635,15383,K.A.S.T.A.,['disco']
14636,15384,Noxagt,"['noise rock', 'avant-garde', 'math rock']"
14637,15385,Talbot Tagora,"['art rock', 'garage rock']"
14638,15386,Brainiac,"['noise rock', 'egg punk', 'post-hardcore']"
14639,15387,Tall Dwarfs,"['jangle pop', 'lo-fi indie']"
14640,15388,Capitol K,"[""children's music""]"
14641,15389,John Martyn,"['folk', 'folk rock']"
14642,15390,The Impressions,"['motown', 'soul', 'northern soul', 'doo-wop']"
14643,15391,Al Green,"['soul', 'motown', 'soul blues']"
14646,15394,Depth Charge,"['trip hop', 'big beat', 'downtempo']"
14649,15397,New Broadway Cast,['musicals']
14651,15399,Erik og Kriss,"['norwegian hip hop', 'norwegian pop']"
14654,15402,Kerry Ellis,['musicals']
14656,15404,Wicked the Musical,['musicals']
14659,15407,Avenue Q,['musicals']
14660,15408,Rebecca Caine,['musicals']
14662,15410,Julia Murney,['musicals']
14663,15411,Hair Original Broadway Cast,['musicals']
14666,15414,Alex Swings Oscar Sings!,"['swing music', 'cha cha cha']"
14669,15417,"Alex Swings, Oscar Sings!","['swing music', 'cha cha cha']"
14670,15418,GReeeeN,['j-pop']
14675,15423,Vera Loca,['brazilian rock']
14676,15424,TNT,"['hardstyle', 'hard techno', 'frenchcore', 'hardcore']"
14677,15425,BOAT,"['afrobeats', 'amapiano', 'afrobeat', 'afropop', 'afropiano']"
14678,15426,Pull Down,"['progressive metal', 'sludge metal', 'shoegaze']"
14679,15427,Jonezetta,"['christian alternative rock', 'christian rock']"
14680,15428,The Rocking Horse Winner,['emo']
14681,15429,Bambix,"['skate punk', 'melodic hardcore', 'punk']"
14683,15431,Secret Lives of the Freemasons,"['post-hardcore', 'screamo', 'pop punk']"
14684,15432,Noise Ratchet,['pop punk']
14686,15434,Comma,"['variété française', 'chanson']"
14687,15435,Echoplex,['dub techno']
14690,15438,Chris Wollard & The Ship Thieves,"['folk punk', 'skate punk']"
14691,15439,Vendetta Red,['screamo']
14695,15443,Skin,"['hindi hip hop', 'desi hip hop', 'punjabi hip hop']"
14696,15444,Tired Pony,['indie folk']
14700,15448,Attack! Attack!,"['trip hop', 'downtempo']"
14703,15451,Ultrabeat,['happy hardcore']
14704,15452,Filo & Peri,"['trance', 'progressive trance']"
14708,15456,Raised By Swans,['post-rock']
14712,15460,Darryl Worley,['country']
14716,15464,Edane,"['indorock', 'indonesian pop']"
14717,15465,Karl Sanders,['neofolk']
14718,15466,A Hero A Fake,"['post-hardcore', 'metalcore', 'screamo']"
14719,15467,Inspirative,"['post-rock', 'thai rock', 'shoegaze', 'thai indie pop', 'thai pop']"
14721,15469,Dandi Wind,"['electroclash', 'new rave']"
14724,15472,AC,['pop punk']
14725,15473,Flora Matos,['brazilian hip hop']
14726,15474,Nathy MC,['brazilian hip hop']
14730,15478,Obywatel G.C.,['cold wave']
14731,15479,Skaldowie,['big beat']
14734,15482,Los Lobos,['roots rock']
14735,15483,Mott the Hoople,"['glam rock', 'proto-punk']"
14739,15487,Gustavo Garde,['dark cabaret']
14740,15495,Jet Market,"['skate punk', 'melodic hardcore', 'hardcore punk', 'punk']"
14741,15496,Much The Same,"['skate punk', 'melodic hardcore', 'punk', 'hardcore punk']"
14743,15498,"Chunk! No, Captain Chunk!","['pop punk', 'post-hardcore', 'metalcore']"
14744,15499,Sudarshana,"['melodic hardcore', 'hardcore punk', 'hardcore']"
14745,15500,F.I.B,['lullaby']
14747,15502,Golliwog,"['garage rock', 'proto-punk']"
14748,15503,Order!Order!,"['new wave', 'synthpop', 'post-punk', 'madchester']"
14749,15504,Nodes of Ranvier,['metalcore']
14750,15505,Tom Sawyer,"['latin house', 'tribal house']"
14751,15506,Break the Silence,"['skate punk', 'melodic hardcore', 'hardcore punk']"
14752,15507,Colchon,['mexican rock']
14753,15508,Layaway Plan,"['skate punk', 'melodic hardcore']"
14754,15509,Anchors For Arms,"['skate punk', 'post-hardcore', 'melodic hardcore']"
14758,15513,Mephisto Walz,"['deathrock', 'gothic rock', 'darkwave', 'post-punk', 'cold wave', 'gothic metal']"
14759,15514,Liikkuvat Lapset,"['finnish rock', 'deathrock', 'gothic rock', 'post-punk']"
14760,15515,Kuolleet Kukat,['hardcore punk']
14761,15516,Musta Paraati,"['deathrock', 'gothic rock', 'finnish rock', 'post-punk', 'cold wave', 'darkwave']"
14762,15517,Xmal Deutschland,"['gothic rock', 'deathrock', 'post-punk', 'darkwave', 'cold wave', 'new wave', 'neue deutsche welle']"
14763,15518,Kuudes Tunti,['post-punk']
14765,15520,Kaaos,"['hardcore punk', 'punk']"
14766,15521,Radio Scarlet,"['deathrock', 'gothic rock']"
14768,15523,Riistetyt,"['hardcore punk', 'punk']"
14769,15524,Scary Bitches,"['deathrock', 'gothic rock', 'darkwave', 'post-punk']"
14771,15527,The Guess Who,['classic rock']
14775,15532,E-Type,"['malay', 'malay rap', 'malay pop', 'malaysian pop']"
14776,15533,La Bouche,['eurodance']
14777,15534,Cold in May,"['ebm', 'synthpop', 'industrial', 'darkwave', 'industrial rock']"
14780,15537,Alex Beaupain,"['chanson', 'french pop', 'french indie pop', 'french house', 'variété française']"
14781,15538,Paulinho da Viola,"['samba', 'mpb', 'bossa nova']"
14784,15551,Help She Can't Swim,['new rave']
14785,15556,Cristina Branco,['fado']
14786,15562,Paris Combo,['french jazz']
14787,15564,Skrillex,"['dubstep', 'edm', 'electro', 'electronic']"
14790,15567,The Brothers Martin,"['tech house', 'latin house']"
14793,15570,Blue Stahli,"['industrial metal', 'industrial rock', 'industrial']"
14795,15572,Deluka,['indie dance']
14796,15573,King Black Acid,"['space rock', 'slowcore']"
14797,15574,Pony Pony Run Run,"['french indie pop', 'french house']"
14801,15578,Murdering Tripping Blues,['stoner rock']
14802,15579,Janusz Olejniczak,"['classical piano', 'classical']"
14804,15581,Jimmy Pardo,['comedy']
14809,15586,Faces,['glam rock']
14812,15589,Swamp Dogg,['retro soul']
14815,15592,Fungi Girls,"['space rock', 'surf rock', 'garage rock']"
14817,15594,Jean-Jacques Burnel,['post-punk']
14818,15595,Noise Unit,"['ebm', 'industrial', 'industrial rock', 'industrial metal']"
14819,15596,Les Jumeaux,['cedm']
14820,15597,Michael Brook,"['qawwali', 'sufi']"
14821,15598,Oppenheimer Analysis,"['cold wave', 'darkwave', 'synthpop', 'post-punk', 'electroclash', 'ebm', 'new wave']"
14824,15601,Blue Zoo,['new wave']
14825,15602,The Actor,"['cold wave', 'darkwave', 'synthpop', 'ebm', 'post-punk']"
14826,15603,Strange Boutique,"['gothic rock', 'deathrock', 'darkwave', 'post-punk']"
14827,15604,Lars Falk,"['cold wave', 'darkwave', 'ebm', 'synthpop']"
14829,15606,Rosetta Stone,"['lo-fi beats', 'lo-fi']"
14830,15607,UV Pop,"['cold wave', 'deathrock', 'post-punk', 'synthpop', 'jangle pop']"
14833,15610,Behind Crimson Eyes,['post-hardcore']
14835,15612,Society's Parasites,['hardcore punk']
14836,15613,12th Planet,"['dubstep', 'riddim', 'deathstep', 'bass music', 'dub']"
14837,15614,Scatman John,['eurodance']
14839,15616,Art of Fighters,"['hardcore', 'gabber', 'frenchcore', 'hardcore techno', 'hardstyle', 'speedcore']"
14841,15618,Ronald Jenkees,['glitch']
14844,15621,Keef Baker,"['idm', 'dark ambient']"
14845,15622,Dryft,"['phonk', 'drift phonk', 'brazilian phonk']"
14847,15624,FC/Kahuna,"['trip hop', 'downtempo']"
14848,15625,Scandy,"['kompa', 'zouk']"
14849,15626,Tarmvred,['industrial']
14850,15627,Al B. Sure!,"['new jack swing', 'quiet storm']"
14852,15629,Tonikom,"['idm', 'glitch', 'dark ambient']"
14853,15630,The Uniform,"['nu disco', 'french house', 'funky house', 'indie dance']"
14854,15631,Zentriert ins Antlitz,"['ebm', 'industrial', 'idm', 'dark ambient']"
14856,15633,Cdatakill,"['breakcore', 'idm', 'glitch', 'speedcore']"
14857,15634,Black Lung,"['stoner rock', 'space rock', 'doom metal', 'sludge metal', 'drone metal']"
14858,15635,Oil 10,"['ebm', 'noise music', 'industrial', 'idm', 'darkwave', 'dark ambient']"
14859,15636,S.I.N.A,['k-pop']
14860,15637,The Teardrop Explodes,"['post-punk', 'new wave', 'neo-psychedelic']"
14861,15638,Eyeless in Gaza,"['post-punk', 'cold wave', 'new wave', 'jangle pop', 'electroclash', 'gothic rock']"
14862,15639,Julian Cope,"['neo-psychedelic', 'jangle pop']"
14864,15641,Pere Ubu,"['post-punk', 'proto-punk', 'art rock', 'noise rock', 'new wave']"
14865,15642,The Red Krayola,"['proto-punk', 'psychedelic rock', 'avant-garde', 'acid rock']"
14866,15643,This Heat,"['post-punk', 'noise rock', 'experimental', 'avant-garde', 'art rock', 'krautrock']"
14868,15645,Lori Meyers,['indie']
14874,15651,"Loney, dear",['swedish pop']
14875,15652,Planningtorock,['electroclash']
14878,15655,Wildbirds & Peacedrums,['art pop']
14879,15656,Dente,"['gospel', 'african gospel']"
14880,15657,Kordan,['disco polo']
14881,15658,Hundreds,['german indie']
14884,15661,Du,['pop punk']
14887,15664,Umberto Tozzi,"['italo dance', 'italian singer-songwriter']"
14888,15665,Biagio Antonacci,"['italian singer-songwriter', 'italo dance']"
14891,15668,Ricchi e Poveri,"['italo dance', 'italo disco']"
14892,15669,Gianni Morandi,"['italian singer-songwriter', 'italo dance']"
14893,15670,7and5,['new age']
14895,15672,Anna Oxa,"['italian singer-songwriter', 'italo dance']"
14896,15673,Mike Brant,"['variété française', 'chanson']"
14897,15674,Michele Zarrillo,"['italian singer-songwriter', 'italo dance']"
14899,15676,Edelis,['new age']
14903,15680,Renato Zero,"['italian singer-songwriter', 'singer-songwriter']"
14904,15681,Nicoletta,"['chanson', 'variété française', 'french pop']"
14907,15684,Little Tony,"['italian singer-songwriter', 'italo dance']"
14908,15685,Gigi D'Alessio,"['neomelodico', 'canzone napoletana']"
14910,15687,Merlinmoon,['reggae']
14911,15688,Bill Laswell,"['free jazz', 'dub', 'avant-garde']"
14917,15694,LTJ Bukem,"['jungle', 'drum and bass', 'liquid funk', 'breakbeat', 'downtempo', 'breakcore']"
14921,15698,Habib,['sholawat']
14922,15699,Ebi,"['c-pop', 'gufeng', 'mandopop', 'chinese r&b']"
14923,15700,Mal Etre,"['black metal', 'dark ambient']"
14930,15707,DJ Dado,['eurodance']
14931,15708,Mohammad Reza Shajarian,['traditional music']
14933,15710,Oliver Shanti & Friends,['new age']
14934,15711,Kira,['musicals']
14937,15714,Julie Maria,['christmas']
14939,15716,Sinne Eeg,"['vocal jazz', 'jazz']"
14942,15719,Ib Glindemann Orchestra,['big band']
14943,15720,Bo Kaspers Orkester,['swedish pop']
14945,15722,Emiliana Torrini,['trip hop']
14946,15723,Analogik,"['electro swing', 'swing music']"
14951,15728,Mikael Simpson,['dansktop']
14952,15729,Nicola Conte,"['nu jazz', 'acid jazz', 'bossa nova']"
14959,15743,Miriam Makeba,"['afropop', 'cha cha cha']"
14961,15745,Inezita Barroso,"['sertanejo tradicional', 'sertanejo']"
14963,15747,Stephen Gunzenhauser,['classical']
14966,15750,Secret Machines,['space rock']
14967,15751,The Waterboys,['celtic rock']
14968,15752,A Camp,"['christian', 'worship']"
14970,15754,Nils Frahm,"['neoclassical', 'minimalism', 'ambient']"
14971,15755,Constantina,"['post-rock', 'math rock']"
14973,15757,Matthew Robert Cooper,"['post-rock', 'ambient', 'drone', 'space music']"
14975,15759,We vs. Death,"['post-rock', 'math rock']"
14976,15760,Sylvain Chauveau,"['neoclassical', 'drone', 'ambient', 'minimalism']"
14977,15761,Because of Ghosts,"['post-rock', 'math rock']"
14982,15766,ÐÐÐ,['rap']
14984,15768,aladdin,['musicals']
